time,irradiance,temperature,pv_current,pv_voltage,pv_power,grid_power,efficiency
0.0,1020.9626091013837,26.739622759167624,8.006920702761972,29.402828573551403,235.42611682532998,223.6548109840635,0.9500000000000001
0.15789473684210525,1005.2782741337692,24.297068150399824,8.105949238970371,29.997783207781257,243.16050796391266,231.00248256571703,0.95
0.3157894736842105,987.4575800426395,24.85267835354406,8.125543171361242,30.033794734444733,244.04089571453264,231.83885092880598,0.95
0.47368421052631576,1016.596211551917,24.821293224179232,8.01434821994056,29.93279848688915,239.89187027123955,227.89727675767756,0.95
0.631578947368421,997.3451296176428,25.906878719183723,8.263207184753288,30.106747445774353,248.77829180347533,236.33937721330156,0.95
0.7894736842105263,1025.6855636622988,24.875552034287686,7.804730949064058,29.70154605343418,231.81257571828917,220.2219469323747,0.95
0.9473684210526315,1008.2761150085241,25.106087833523922,7.941728443548311,29.737856089274228,236.16997755433547,224.3614786766187,0.95
1.1052631578947367,966.5893821632087,26.511098683117,7.870200260028078,29.75418305623326,234.17137922609,222.4628102647855,0.95
1.263157894736842,1043.8483091425726,26.00527760413196,8.242200571128917,29.968984032147034,247.01037730591568,234.6598584406199,0.95
1.4210526315789473,987.3761832680458,24.217500120318157,7.819096539078928,30.334139517798825,237.18556531955815,225.32628705358024,0.95
1.5789473684210527,1005.4242052357785,25.95308538712255,8.176736893535724,29.992680450961117,245.24225677940143,232.98014394043136,0.9500000000000001
1.7368421052631577,1003.1554391525502,23.193272439163138,7.898864355741724,30.148856010049425,238.14172410416904,226.23463789896059,0.95
1.894736842105263,1017.4431273704106,25.07479668111769,8.191687962496854,29.743879870494826,243.65258269308495,231.4699535584307,0.95
2.052631578947368,983.0652521064967,23.52842454563012,7.794773318537797,30.134586083070126,234.89226756549544,223.14765418722067,0.95
2.2105263157894735,1032.8088846590213,25.351265567387696,8.252590007850065,30.094942550973546,248.36122218298604,235.94316107383673,0.95
2.3684210526315788,1025.457822517308,24.761480710195723,8.283913683109464,29.77625694355257,246.66394232647835,234.33074521015442,0.95
2.526315789473684,1020.3323067743404,24.757950855007348,8.11855197721468,30.32203662139047,246.17103036576557,233.8624788474773,0.95
2.6842105263157894,996.0138312036398,24.44901709203449,8.016426807069195,29.724197121425135,238.28185062280144,226.36775809166136,0.95
2.8421052631578947,991.3741815391454,24.028609945489798,7.739918589114038,30.019529699240803,232.34871595561484,220.73128015783408,0.95
3.0,1014.718605449114,24.305348081754154,8.07409784247966,30.5500599718047,246.66417330597253,234.3309646406739,0.95
