time,irradiance,temperature,pv_current,pv_voltage,pv_power,grid_power,efficiency
0.0,661.981828515258,24.39764633120087,4.059368008301472,24.705805705764668,100.28995730129306,95.2754594362284,0.95
0.15789473684210525,620.3044943928312,24.38392664793741,5.24204461374813,27.28715110256112,143.04046346171185,135.88844028862624,0.9499999999999998
0.3157894736842105,490.0680881751798,24.729007629875632,5.631676994974164,27.750168999260367,156.27998835977982,148.4659889417908,0.9499999999999998
0.47368421052631576,558.9009934476755,26.764991691018732,4.8420025344296915,24.78779750834197,120.02257835832181,114.02144944040572,0.95
0.631578947368421,670.5577410399484,26.27079723937843,4.634867932101989,24.53158803913809,113.70067072613784,108.01563718983094,0.9499999999999998
0.7894736842105263,610.9735071719775,25.090502696451757,4.8214982645010664,26.38447560406256,127.21270333475834,120.85206816802042,0.95
0.9473684210526315,475.424717540192,24.845383836676394,6.502643663848668,29.451527959107242,191.5127916739506,181.93715209025305,0.9499999999999998
1.1052631578947367,678.0058034057887,23.59470159949979,6.250263438345945,25.24890818426962,157.8123276822941,149.9217112981794,0.95
1.263157894736842,555.5399733957823,25.514600407501753,4.42713446367745,25.705050269416923,113.79971393829697,108.10972824138211,0.95
1.4210526315789473,645.8205659245705,25.047729018173026,5.824161132966907,28.77115590905968,167.56784799607655,159.18945559627272,0.95
1.5789473684210527,501.2693290899071,26.933108415577873,4.707556452181823,25.64859984559366,120.74223169255416,114.70512010792645,0.95
1.7368421052631577,436.1823736507687,23.86155360170606,4.23778906686657,27.052661928073878,114.64347494842899,108.91130120100753,0.95
1.894736842105263,409.1179486057138,26.099548608891492,5.969749923070556,26.369471894618197,157.41915281430818,149.54819517359277,0.9500000000000001
2.052631578947368,506.3799007245781,23.780172447586168,5.801392874254787,27.208945669795508,157.8497835247373,149.95729434850043,0.95
2.2105263157894735,677.1454342070034,26.12646813132472,4.816341669623712,25.822050534750794,124.3678179856495,118.14942708636701,0.95
2.3684210526315788,680.3570361571606,24.533547729943916,5.389216399499441,27.906480614295475,150.39406297887442,142.87435982993068,0.95
2.526315789473684,663.2711160302232,23.482637657987432,5.550478232685473,24.208710620439177,134.36992134012928,127.65142527312281,0.95
2.6842105263157894,557.6090744959154,24.086600935971628,5.738005710882195,28.632077781316347,164.29102582361642,156.07647453243558,0.9499999999999998
2.8421052631578947,406.88843686925014,24.418113204325774,6.156432920038869,28.539261863650776,175.70005125098947,166.91504868843998,0.9499999999999998
3.0,466.3169084069106,24.53050395902164,4.647757218016244,26.788038344438917,124.50429857186188,118.27908364326878,0.95
