time,irradiance,temperature,pv_current,pv_voltage,pv_power,grid_power,efficiency
0.0,1014.863562491543,24.073694487123586,8.154402035372595,30.11184451165886,245.5440861746941,233.26688186595936,0.95
0.15789473684210525,1008.7128361841505,24.21164243594061,8.053626346675447,30.31135861454127,244.11635634159734,231.91053852451745,0.95
0.3157894736842105,1000.2610071447642,26.873896164085952,7.995512626652095,29.797381871423333,238.2453429941395,226.3330758444325,0.95
0.47368421052631576,1003.280840157747,26.32898734859541,7.969737789894074,29.809642113320173,237.57503125374564,225.69627969105835,0.95
0.631578947368421,1008.2851329805446,24.17258152053252,8.158432276078882,30.030904527518945,245.00510077715398,232.75484573829627,0.95
0.7894736842105263,996.3826391213013,26.496763106584996,7.989661670324539,30.124428664173813,240.68399303857535,228.64979338664656,0.95
0.9473684210526315,996.9695767109047,25.814059065748204,8.10467609409526,30.02349161397787,243.33067474507595,231.16414100782214,0.95
1.1052631578947367,1002.3835210558861,24.38276816109157,8.14107892114848,30.20011581628141,245.86152628817143,233.56844997376285,0.95
1.263157894736842,986.1509692449201,24.046331081392196,8.007829882919436,30.263321840846988,242.34353299354296,230.2263563438658,0.95
1.4210526315789473,1000.4893914899671,23.57528722951106,7.891943381843766,30.276439229842154,238.93994420574776,226.99294699546036,0.95
1.5789473684210527,1007.8805026198753,24.86866853557875,8.069204451082276,29.927846141630855,241.49390929735324,229.41921383248558,0.9500000000000001
1.7368421052631577,966.6302966940627,23.289461305657497,7.777158122671934,30.08553744847925,233.97998194239105,222.2809828452715,0.95
1.894736842105263,1007.0393078682017,25.239957520654993,8.279414916591245,29.911436492106105,247.649193469415,235.26673379594425,0.95
2.052631578947368,1017.7410905869905,25.453066720882035,8.19662340614427,29.989368759362826,245.81156190848512,233.52098381306084,0.95
2.2105263157894735,961.25041060118,27.24739163566143,7.625146304736394,29.70180371872752,226.48059886986084,215.15656892636778,0.95
2.3684210526315788,1023.1230028802541,23.63958359902929,8.157276946198763,30.05255940146771,245.14704997986146,232.8896974808684,0.95
2.526315789473684,987.5855877084418,23.291557344135693,7.844086045348554,30.31189004351134,237.76907369844707,225.88062001352472,0.95
2.6842105263157894,1003.107778941807,25.535209020017025,7.932596044604283,30.41058113334775,241.234855612512,229.17311283188639,0.95
2.8421052631578947,975.9694471709764,24.911530362255956,7.861918846208935,29.793253481677056,234.23214103747682,222.52053398560298,0.95
3.0,1038.7440727607514,23.233654634019345,8.30538210588446,30.326269609867655,251.87125695602253,239.2776941082214,0.95
