time,irradiance,temperature,pv_current,pv_voltage,pv_power,grid_power,efficiency
0.0,1016.9495618753032,25.145409375630308,-9.215382772780421,40.60337368371032,-374.17563036163,-355.46684884354846,-0.95
0.15789473684210525,1027.277755769609,24.41867732160197,-7.584934186125387,35.93151286464978,-272.53816028628626,-258.91125227197193,-0.95
0.3157894736842105,1004.3442178775341,23.436001869305898,-8.071502544699618,42.142264555863164,-340.15139560205404,-323.14382582195134,-0.95
0.47368421052631576,1018.7479296734933,24.78790223406561,-6.992969164072087,42.977209286108895,-300.53829929563204,-285.51138433085043,-0.95
0.631578947368421,1003.220106122565,24.94856988240351,1.5720035100773204,42.03044427204895,66.07200592577016,62.76840562948165,0.95
0.7894736842105263,1023.8080783467408,25.715813640290385,-6.97993260378486,37.572616759267554,-262.254332727525,-249.14161609114876,-0.95
0.9473684210526315,1007.454737634231,24.6512471966731,-9.230245554387798,33.118852795174625,-305.6951437790845,-290.41038659013026,-0.95
1.1052631578947367,996.626298426211,24.51951053006873,-9.635410023305633,42.75997243984909,-412.00986704319456,-391.40937369103483,-0.95
1.263157894736842,1007.885836859598,24.323774081787203,-7.764067161565378,42.25658025009761,-328.082927079835,-311.6787807258432,-0.9499999999999998
1.4210526315789473,977.9566368089957,25.47707038189034,1.5198532984260114,41.16120165732023,62.558988106056354,59.43103870075353,0.95
1.5789473684210527,983.0660478622565,25.708962235793333,-6.593344968328337,34.20003815827902,-225.4926495075261,-214.2180170321498,-0.95
1.7368421052631577,972.2340450338941,25.37472270191737,0.8926427083542546,36.60309971583565,32.67349006450438,31.03981556127916,0.95
1.894736842105263,998.8854516359607,25.629772318735853,-7.902121286238664,38.1735413809767,-301.65195391772846,-286.56935622184204,-0.95
2.052631578947368,1000.3512873216249,23.24420357974935,-8.730151815386312,35.107934330518276,-306.49759663003755,-291.17271679853565,-0.95
2.2105263157894735,1022.3102805431645,25.65920688119472,-8.03023260332533,36.767474533062234,-295.25137273733014,-280.4888041004636,-0.9499999999999998
2.3684210526315788,1003.7124820090121,26.438742113057128,-9.00523970061524,35.79053071929267,-322.30230813946366,-306.1871927324905,-0.95
2.526315789473684,1013.1106359291447,26.235031637720507,-8.888991829283546,39.14736831012827,-347.9806370466838,-330.5816051943496,-0.95
2.6842105263157894,974.4599069317851,25.119274985177462,-8.899309535189222,33.3889908616777,-297.1389647456741,-282.28201650839037,-0.9499999999999998
2.8421052631578947,1004.860594136285,26.544923071917765,-7.001296839952602,43.14655785961541,-302.08185919735746,-286.97776623748956,-0.95
3.0,1023.0645507462967,23.790413012657606,0.19125051052732922,33.87682539207397,6.478960151279336,6.1550121437153695,0.95
