time,irradiance,temperature,pv_current,pv_voltage,pv_power,grid_power,efficiency
0.0,1009.7966064103123,29.780153606240855,5.979914718127374,27.08530016157625,161.96778508110756,153.8693958270522,0.95
0.15789473684210525,984.2315193094533,30.915193604187138,6.8688304266177385,21.89442677298008,150.38910479159958,142.86964955201958,0.9499999999999998
0.3157894736842105,1013.5226630764265,29.283264599272005,5.236906825065947,22.324258117303177,116.91005969903888,111.06455671408693,0.95
0.47368421052631576,998.9587486951938,29.966547780376338,6.085686739983289,23.35894044505582,142.15519412653555,135.04743442020876,0.95
0.631578947368421,972.1366376639816,30.88776148373809,6.874482666718364,20.81055633006602,143.061808775805,135.90871833701473,0.95
0.7894736842105263,1028.3433247055748,31.37748960088762,5.818225413647013,26.04199621046222,151.5182041738105,143.94229396511994,0.9499999999999998
0.9473684210526315,1018.1443585152605,34.14870905211362,7.079398898750719,25.854276848536536,183.03273904952576,173.88110209704945,0.9499999999999998
1.1052631578947367,1032.7323169150654,27.038235513029285,6.5065716498805415,23.992234519680963,156.10719294304144,148.30183329588937,0.95
1.263157894736842,992.7826973055235,31.286063048972284,6.803321977824606,26.097383651070782,177.5489037570504,168.67145856919788,0.9500000000000001
1.4210526315789473,980.0798910027873,30.234639344762446,5.201243406362898,24.86809847322173,129.34503321262775,122.87778155199636,0.95
1.5789473684210527,995.381659049339,31.2662356161324,6.986637017548967,21.3813792635452,149.38393584893876,141.9147390564918,0.95
1.7368421052631577,992.0908524428597,30.304662120024705,4.844669920557551,22.754980080541348,110.2403675390849,104.72834916213066,0.95
1.894736842105263,997.7358402027011,27.319131566347867,5.200621102056171,25.09738909569826,130.5220113376028,123.99591077072266,0.95
2.052631578947368,982.7569691794274,27.732455277632795,5.411518821637388,22.67775832190589,122.72111599153764,116.58506019196075,0.95
2.2105263157894735,1022.1621608455249,27.465486818574405,5.2951782403273855,23.74697495644529,125.74446506296846,119.45724180982003,0.95
2.3684210526315788,1014.3502408187708,32.20433516038504,7.113210182631157,25.746884383402364,183.14300016704482,173.98585015869256,0.9499999999999998
2.526315789473684,988.5804402415697,31.322460276812123,6.284724283031408,24.156379124197343,151.816182471956,144.2253733483582,0.95
2.6842105263157894,972.0125461239057,27.575580945986825,5.731160913715587,21.526920295758334,123.37424419172095,117.2055319821349,0.95
2.8421052631578947,1007.8877764865147,30.715637213136265,6.871963611747541,22.297969818753742,153.23083721032063,145.5692953498046,0.9500000000000001
3.0,993.2545615345987,33.458170473155114,6.258632458596403,22.70901523699305,142.127379865005,135.02101087175475,0.9500000000000001
